2023-06-16,NA,29860,7270.57142857143,34498.1428571429
2023-06-17,NA,29904.7142857143,7459.14285714286,34554
2023-06-18,NA,29998.4285714286,7706.42857142857,34768.1428571429
2023-06-19,NA,30017.8571428571,7842.57142857143,34992.8571428571
2023-06-20,NA,30113.4285714286,7979.71428571429,35037
2023-06-21,NA,30137.7142857143,8121.71428571429,35091.5714285714
2023-06-22,NA,30230.2857142857,8289.57142857143,35013.4285714286
2023-06-23,NA,30149,8466.42857142857,34918.2857142857
2023-06-24,NA,30096.1428571429,8570.85714285714,34910.1428571429
2023-06-25,NA,30035.1428571429,8658,34937.1428571429
2023-06-26,NA,30051.2857142857,8703.57142857143,34925.4285714286
2023-06-27,NA,30031.7142857143,8778.71428571429,34935.8571428571
2023-06-28,NA,30055.4285714286,9281.71428571429,34953.5714285714
2023-06-29,NA,30054,9731.42857142857,35097.4285714286
2023-06-30,NA,30254.4285714286,10316.4285714286,35254.1428571429
2023-07-01,NA,30454.5714285714,10938.8571428571,35381.4285714286
2023-07-02,NA,30610.2857142857,11552.7142857143,35446.5714285714
2023-07-03,NA,30677.1428571429,12092.2857142857,35491.2857142857
2023-07-04,NA,30695,12527,35520.4285714286
2023-07-05,NA,30769.5714285714,12584.4285714286,35548.1428571429
2023-07-06,NA,30835.4285714286,12649.4285714286,35548
2023-07-07,NA,30851.4285714286,12741.2857142857,35526.8571428571
2023-07-08,NA,30914.5714285714,12860,35518.2857142857
2023-07-09,NA,30883.7142857143,12935.5714285714,35457.5714285714
2023-07-10,NA,30858,12992.8571428571,35440.5714285714
2023-07-11,NA,30869.1428571429,13058.2857142857,35425.1428571429
2023-07-12,NA,30796.8571428571,13205.5714285714,35402.7142857143
2023-07-13,NA,30645.1428571429,13421.5714285714,35378.8571428571
2023-07-14,NA,30557.5714285714,13596.1428571429,35313.7142857143
2023-07-15,NA,30550.2857142857,13793.1428571429,35343.5714285714
2023-07-16,NA,30468.4285714286,13995.7142857143,35366.8571428571
2023-07-17,NA,30517,14203.8571428571,35383.8571428571
2023-07-18,NA,30508.8571428571,14368.8571428571,35379.1428571429
2023-07-19,NA,30508.2857142857,14414.2857142857,35351.2857142857
2023-07-20,NA,30624,14487.4285714286,35315.5714285714
2023-07-21,NA,30668.2857142857,14553.5714285714,35339.1428571429
2023-07-22,NA,30692.8571428571,14685.8571428571,35348.7142857143
2023-07-23,NA,30770.5714285714,14763.1428571429,35316.1428571429
2023-07-24,NA,30746.4285714286,14794.5714285714,35255.7142857143
2023-07-25,NA,30752.4285714286,14815.5714285714,35235.2857142857
2023-07-26,NA,30629.8571428571,14875.8571428571,35176.5714285714
2023-07-27,NA,30627.7142857143,14901.2857142857,35085.2857142857
2023-07-28,NA,30608,14942.5714285714,35007.1428571429
2023-07-29,NA,30647,15221.2857142857,34954.2857142857
2023-07-30,NA,30717.1428571429,15506.4285714286,34956.5714285714
2023-07-31,NA,30729.7142857143,15766.2857142857,34958.8571428571
2023-08-01,NA,30707,15990,34907.5714285714
2023-08-02,NA,30798.1428571429,16200.1428571429,34949.5714285714
2023-08-03,NA,30702.5714285714,16396.8571428571,34962.5714285714
2023-08-04,NA,30630.4285714286,16622.1428571429,34928.2857142857
2023-08-05,NA,30575.2857142857,16640.2857142857,34971.7142857143
2023-08-06,NA,30499.4285714286,16677,34966.5714285714
2023-08-07,NA,30428.7142857143,16714.7142857143,34848.2857142857
2023-08-08,NA,30380.7142857143,16714.4285714286,34764
2023-08-09,NA,30391.7142857143,16688.4285714286,34583.7142857143
2023-08-10,NA,30379.2857142857,16657.5714285714,34510.5714285714
2023-08-11,NA,30408.4285714286,16671.4285714286,34492.7142857143
2023-08-12,NA,30397,16691.7142857143,34482.1428571429
2023-08-13,NA,30375.4285714286,16775,34462.8571428571
2023-08-14,NA,30298.1428571429,16803.1428571429,34463.5714285714
2023-08-15,NA,30300.7142857143,16833.2857142857,34489.2857142857
2023-08-16,NA,30241.8571428571,16906.7142857143,34599.7142857143
2023-08-17,NA,30268.7142857143,17008.4285714286,34530
2023-08-18,NA,30275.1428571429,17025.7142857143,34510.5714285714
2023-08-19,NA,30291.7142857143,17008,34503.8571428571
2023-08-20,NA,30345.1428571429,17026.5714285714,34575.7142857143
2023-08-21,NA,30481.7142857143,17068.2857142857,34663.5714285714
2023-08-22,NA,30543.7142857143,17114.7142857143,34744.8571428571
2023-08-23,NA,30690,17127.8571428571,34810.1428571429
2023-08-24,NA,30797.1428571429,17195,35025.2857142857
2023-08-25,NA,30865.7142857143,17257.4285714286,35150.8571428571
2023-08-26,NA,30849.4285714286,17254.2857142857,35146.8571428571
2023-08-27,NA,30874.2857142857,17280,35135
2023-08-28,NA,30903.7142857143,17335.2857142857,35181.2857142857
2023-08-29,NA,30963.4285714286,17301.7142857143,35237.2857142857
2023-08-30,NA,31000.4285714286,17230.8571428571,35298.7142857143
2023-08-31,NA,30996.2857142857,17140.8571428571,35353.2857142857
2023-09-01,NA,30850.5714285714,17069.2857142857,35411.4285714286
2023-09-02,NA,30760.7142857143,16922.2857142857,35434.5714285714
2023-09-03,NA,30730,16768.8571428571,35401.1428571429
2023-09-04,NA,30699.2857142857,16601.2857142857,35368.8571428571
2023-09-05,NA,30593.8571428571,16518.2857142857,35364.5714285714
2023-09-06,NA,30512.7142857143,16484.5714285714,35346.4285714286
2023-09-07,NA,30444.8571428571,16431.7142857143,35299.2857142857
