"FLIGHT_DATE","Departure punct.","Arrival punct.","Operated schedules"
2022-02-25,74.2138031994638,78.0952464912899,90.9694282508142
2022-02-26,75.1562334498464,79.2073089994262,90.7059289292979
2022-02-27,75.453271398729,79.7680776014109,90.6825325550067
2022-02-28,76.392545014215,81.0435148866718,90.7505256914865
2022-03-01,76.5971362296597,81.3641953236061,90.1469454999601
2022-03-02,76.7189301160543,81.5492750231837,89.9219650324323
2022-03-03,77.6603350992807,82.5537632093428,90.0923906993799
2022-03-04,78.1347895304449,83.1408242073447,90.3749446311785
2022-03-05,78.806573827565,83.7372220420841,90.6706223714668
2022-03-06,79.5420404491331,84.327173645477,91.0288430813775
2022-03-07,79.5585145431993,84.2710188099678,91.2501954244619
2022-03-08,79.7276572796063,84.2963574763598,91.7910301157088
2022-03-09,79.68369932077,84.234408674569,91.8857464877333
2022-03-10,79.4680225229011,83.8604987472465,91.8820250448163
2022-03-11,79.052715856896,83.2050774171253,91.6694030340842
2022-03-12,78.9441979247092,83.0211557213719,91.2820140848785
2022-03-13,78.6751962483434,82.8149293548908,91.0656478081135
2022-03-14,78.8931953014772,82.9675467079204,90.9131581890795
2022-03-15,78.8740037307105,82.9258364075817,90.8579677810952
2022-03-16,78.8821765028938,82.8351965928968,90.9445699505615
2022-03-17,79.0593863439203,83.1129564748686,91.0778964742561
2022-03-18,78.9580082876172,82.9595321401901,91.328887612883
2022-03-19,78.9355966717575,82.8706255742086,91.6497342919662
2022-03-20,79.1159982033836,83.0300761262948,91.8649839483227
2022-03-21,79.4992123372855,83.4928348702979,92.1109407085857
2022-03-22,79.8133652423925,83.8037472477255,92.0481865082975
2022-03-23,79.88952384112,84.0469475779695,92.1203707908171
2022-03-24,79.7856581288534,84.074187488103,92.1294919374652
2022-03-25,80.2739635486376,84.8041443242752,92.2402599499997
2022-03-26,80.6845341113254,85.2519438970291,92.4511276257017
2022-03-27,79.4141519081863,83.8963149555113,92.4063668031224
2022-03-28,78.0186743442506,82.2390009238905,92.4039582722777
2022-03-29,77.2359547085757,81.2718822618126,92.5725996816044
2022-03-30,76.5078740753067,80.2088935006703,92.5357848715338
2022-03-31,75.2037097395478,78.490731193484,92.4477279556019
2022-04-01,72.1511716676724,74.9916291799508,92.26585401248
2022-04-02,70.1581564134069,72.7282478119101,92.0923794925762
2022-04-03,70.0002131575021,72.4361708176959,92.1925078697647
2022-04-04,69.5319076690176,71.979001584786,92.1357100863599
2022-04-05,69.0832187797399,71.5228519453415,92.1577689152103
2022-04-06,69.2493522862545,71.7521167003985,92.3131992068317
2022-04-07,68.60177779634,71.1138336454193,92.4601377061062
2022-04-08,68.9789464235159,71.5854922279793,92.7161453054974
2022-04-09,69.087975276397,71.9192651514633,92.9747210814319
2022-04-10,68.6469612057239,71.6780623873184,93.1646698244636
2022-04-11,68.7350026436018,71.8966616476078,93.382189527958
2022-04-12,68.9540194268932,72.3006941168542,93.6569353570915
2022-04-13,68.4328173416053,72.0267502108688,93.8070590826496
2022-04-14,68.6549076792979,72.7768601646376,93.9592649964695
2022-04-15,70.3851831968863,74.8128220266209,94.0469942155016
2022-04-16,71.9225273213962,76.4098917170958,94.2199092016388
2022-04-17,73.2118000685894,77.6776648892893,94.250724710255
2022-04-18,73.9945121664866,78.5989320596759,94.3356709575718
2022-04-19,73.8377247065567,78.4723656938733,94.413101307914
2022-04-20,74.0169221859044,78.6023932716703,94.4456457255646
2022-04-21,74.8397606382979,79.1200313894486,94.4676600349621
2022-04-22,74.1261277897958,78.3317941952507,94.4419151888805
2022-04-23,73.4921512852929,77.7054167599531,94.2404316672492
2022-04-24,72.6079817888051,76.895250181528,94.1731806075829
2022-04-25,71.9848714660487,76.0872395833333,94.2447514436557
2022-04-26,72.0144077014766,76.1986345988483,94.3075076303621
2022-04-27,72.4065040650407,76.6244917872825,94.3829883254267
2022-04-28,71.7770824831089,76.1466938801957,94.4437622462
2022-04-29,71.8200943147384,76.2643360063844,94.5413191811979
2022-04-30,71.8720348762662,76.4275594135258,94.6766956980734
2022-05-01,72.1411215489697,76.8015819857749,94.7193818632288
2022-05-02,72.3011003498808,77.2093229688431,94.6992369282838
2022-05-03,72.6027224761689,77.4395353086078,94.5829505167375
2022-05-04,72.590065416758,77.3728887831628,94.407609816457
2022-05-05,73.1928366601768,78.0132137213672,94.3959317854941
2022-05-06,73.2904184204011,78.1585642917722,94.4396569411958
2022-05-07,73.3115508626843,78.1625328580838,94.5208563592452
2022-05-08,73.0748496024113,77.9702985467985,94.5972960981605
2022-05-09,72.8940727932596,77.7773023722059,94.6480535601636
2022-05-10,73.099222478548,77.8887356097323,94.7448339605202
2022-05-11,73.168947544881,77.9516132965881,94.8860607845028
2022-05-12,73.1856704495641,77.8698109530306,94.8681093993562
2022-05-13,73.1729315976793,77.9687252428486,94.882041113629
2022-05-14,73.0680398549621,77.8884826325411,94.9028610726241
2022-05-15,72.3283012658382,77.1792855880399,94.9008942518161
2022-05-16,71.3516644311669,76.2884209756276,94.883554136846
2022-05-17,70.8027990522894,75.8965631236761,94.7682353535864
2022-05-18,70.2061169806945,75.3670791792079,94.7257129047849
2022-05-19,68.6435308166598,73.9704493526276,94.5565163309526
2022-05-20,66.3865034782027,71.6806671536401,94.2431258031772
2022-05-21,65.2834560652198,70.6901677638565,94.1044393442296
2022-05-22,64.882251579552,70.2346253854992,93.9681611661357
2022-05-23,63.8669248074499,69.1222334155743,93.8048859950933
2022-05-24,62.8856987532185,68.187848077061,93.8281104500142
2022-05-25,61.4053303588381,66.8990766893736,93.7840228633642
2022-05-26,61.729714326423,67.4077240986176,93.7021554094499
2022-05-27,63.2928835747845,68.9713963228087,93.8148052366291
2022-05-28,63.1578947368421,68.7689235709926,93.7074780414422
2022-05-29,62.096717094239,67.7252768006799,93.548557819529
2022-05-30,62.1945429500894,67.9969976661545,93.5219004205567
2022-05-31,62.0404062823066,67.9054685674223,93.5339296407897
2022-06-01,62.0780523069389,67.9680210860235,93.3219291678118
2022-06-02,61.3998934913983,67.0968974742035,93.4038888679742
2022-06-03,60.1004967410343,65.7414854989199,93.3681885536948
2022-06-04,58.7883822181485,64.4795939411994,93.2593345681935
2022-06-05,58.2949282274655,63.999402164853,93.2207027513776
2022-06-06,58.3176205477247,64.1363484742176,93.2187790531986
2022-06-07,58.2949888972827,64.2869409905887,93.2358097080336
2022-06-08,58.652854490867,64.7366641256813,93.2528326469835
2022-06-09,59.0005032367271,65.1538809103024,93.3303009487032
2022-06-10,59.6748254938638,66.0745253742242,93.4381465008539
2022-06-11,60.7481361941995,67.3501406929483,93.65357659979
2022-06-12,61.9041431017046,68.7442086469139,93.8299469822245
2022-06-13,62.3777695259314,69.2104300863548,93.9336741020377
2022-06-14,62.5610744601806,69.4302792881024,93.8789999725167
2022-06-15,61.3057048239691,68.2836866710764,93.8560412481952
2022-06-16,60.6045116498528,67.7287076878139,93.5506575123511
2022-06-17,59.8094296372871,67.0816106417401,93.500226963232
2022-06-18,58.6760680308742,65.9505708755295,93.3975626643256
2022-06-19,57.1614758133083,64.3178461125285,93.3305374802148
2022-06-20,55.3610992995099,62.414646159357,93.1422943565251
2022-06-21,54.0511958500081,61.0585516607735,93.2019580658043
2022-06-22,53.636792583752,60.5754604905237,93.3385118964766
2022-06-23,53.0873469027135,60.1033006490816,93.5233567311789
2022-06-24,51.9011101575261,58.8132026360968,93.2301593352138
2022-06-25,51.1677388531493,58.0340275153913,92.877575779281
2022-06-26,50.5933105558559,57.6707807918297,92.5973468347184
2022-06-27,50.274393131536,57.5139032844071,92.5528776528222
2022-06-28,49.2107214747325,56.5789913997925,92.39466671428
2022-06-29,48.9673524948674,56.5545871508442,92.3296100595278
2022-06-30,47.9292915188919,55.623404267206,92.0939790762223
2022-07-01,47.1080855793276,54.9490502159737,91.975924242558
2022-07-02,47.0589209968187,55.0019882033269,92.0404276234947
2022-07-03,47.6869481122485,55.673825119796,92.2231507286831
2022-07-04,48.0020373960764,56.1275798606547,92.2443259949972
2022-07-05,48.8471574156633,57.1474679839605,92.1645825703274
2022-07-06,49.1733394466369,57.5086535416735,92.0927059068943
2022-07-07,50.189330054514,58.5419454507871,92.2776063621746
2022-07-08,51.7798579588645,60.2225275172815,92.3972438976677
2022-07-09,52.5994380471326,61.076573161486,92.4972855591748
2022-07-10,53.1771995580302,61.6254692603969,92.3856568032954
2022-07-11,53.784212893472,62.2504930539,92.3460565986915
2022-07-12,54.2079087361933,62.6995253070349,92.3912288017793
2022-07-13,54.8817481555312,63.3298665279944,92.4181577434361
2022-07-14,55.1346481563894,63.4805265300584,92.4666202481203
2022-07-15,55.4480037392524,63.6829061501337,92.5152306353351
2022-07-16,55.8151668813487,64.0782238257732,92.5340580283722
2022-07-17,55.970877225489,64.2824837206768,92.2950704287311
2022-07-18,55.3638176607129,63.769118857037,92.2705123139734
2022-07-19,54.7724807743665,63.1945277157028,92.3255067916452
2022-07-20,53.5743094464671,62.0679506883359,92.3769734816835
2022-07-21,53.1178934769599,61.8309690613985,92.4130525300782
2022-07-22,52.5702889809049,61.4217777657002,92.6273546632749
2022-07-23,52.230015091144,61.087493552678,92.7918830755452
2022-07-24,52.5162754261325,61.4125795541725,93.3166256314939
2022-07-25,53.3311395464256,62.1681857674022,93.6107377802929
2022-07-26,54.0566627841767,62.7963145665195,93.7867423923589
2022-07-27,55.3231002463521,64.0937489848733,93.4897287904177
2022-07-28,55.536321885092,64.3275296765607,93.6505751210197
2022-07-29,55.6354242106515,64.3489445411213,93.688858453986
2022-07-30,55.4771766330141,64.1766977306066,93.7661356617565
2022-07-31,55.4764609908838,64.2084006462036,93.7819492536122
2022-08-01,55.2510678587952,64.0418549601894,93.7713257646256
2022-08-02,55.3587745229777,64.2388698353993,93.8154210687456
2022-08-03,55.7564524399624,64.6135923990296,94.3984298156992
2022-08-04,56.6508758046923,65.5690015668198,94.401578881566
2022-08-05,57.1314728250987,66.0320244729439,94.4582025319857
2022-08-06,57.692163589944,66.5910149287286,94.4780679518872
2022-08-07,58.1243534979446,66.9707266354389,94.5280037455375
2022-08-08,58.982557983572,67.7247031312015,94.5950218376113
2022-08-09,59.4014823401869,68.0454982205451,94.5602950348456
2022-08-10,59.3902222890563,67.9487523693438,94.4757767733371
2022-08-11,59.6757041270114,68.0232245866947,94.4906257058956
2022-08-12,60.1965113593021,68.5907078695148,94.5512444103166
2022-08-13,60.4136893569011,68.838893754668,94.6155063648902
2022-08-14,60.1030700693762,68.4112933133395,94.6711699883191
2022-08-15,59.8750618771926,68.0358171046047,94.6174223867327
2022-08-16,59.6777317479959,67.8004498541741,94.6268020286147
2022-08-17,58.9338550340345,66.9809337451687,94.5631244323342
2022-08-18,58.0435145812112,66.0332823176909,94.5198396139122
2022-08-19,57.8273418484933,65.7826990812051,94.5303323704009
2022-08-20,57.6734819154493,65.6108329295214,94.5594950369789
2022-08-21,58.4031964035083,66.319507919951,94.6022688676041
2022-08-22,59.3526549835589,67.2769013736986,94.7059381050598
2022-08-23,59.9697779968813,67.770596872555,94.7480118052583
2022-08-24,60.9840776408629,68.692220186818,94.8471055088702
2022-08-25,61.4417506515378,69.0866835108368,94.8520662414
2022-08-26,61.3495853497346,68.8731838870945,94.7308807134894
2022-08-27,61.5950030137673,68.9661794516164,94.671160868344
2022-08-28,61.5135158200166,68.8744265443295,94.5781979551959
2022-08-29,61.1403714523317,68.4320520339073,94.5411867217335
2022-08-30,61.2500931872158,68.5438960762392,94.5090820377476
2022-08-31,61.0689337795204,68.2435380375214,94.486249950173
2022-09-01,61.1512781634879,68.3164736041527,94.4531547571594
2022-09-02,61.4809198618178,68.5821955099121,94.1551328842512
2022-09-03,61.3595410092023,68.5323210180185,94.1602138438068
2022-09-04,60.8570235903584,68.0670155499192,94.1705253784506
2022-09-05,60.5185082044471,67.6669058814709,94.1518722295235
2022-09-06,59.7927177189278,66.9001412664565,93.9483454110592
2022-09-07,59.5787545787546,66.7862027374837,93.7306076529177
2022-09-08,59.0214843539032,66.2056115146769,93.4806270017575
2022-09-09,58.3296942642881,65.524323974641,93.6157228193809
2022-09-10,58.8840473152693,65.9980324749735,93.5111511079826
2022-09-11,58.6692871606623,65.6526186468656,93.3622447616588
2022-09-12,58.8765448865951,65.9575508075991,93.0943367689646
2022-09-13,59.4758294922098,66.4324933203459,93.0627013939577
2022-09-14,59.3650499411175,66.2511038670781,93.0782340239485
2022-09-15,59.8572207084469,66.6728409858572,93.2212467585794
2022-09-16,59.1158297317313,65.7673539537891,92.3397754661362
2022-09-17,58.2535507627564,64.7696251875723,92.3197759485831
2022-09-18,58.6068188753572,65.0462166690709,92.3776204884374
2022-09-19,59.2479193921006,65.5552526000078,92.4297383108249
2022-09-20,60.0680635854248,66.3999198088778,92.4990368271955
2022-09-21,61.4391195396782,67.7443298508796,92.5504803870352
2022-09-22,62.467586176063,68.7986944031477,92.5884960787259
2022-09-23,64.6219749160926,71.0159005237625,93.6014043257599
2022-09-24,65.9456913272375,72.309294685348,93.5942784023398
2022-09-25,66.6547921873347,72.9229741763134,93.4147916447221
2022-09-26,66.4425043040288,72.6902931015268,93.4017507898731
2022-09-27,65.9997877604821,72.2460170764532,93.3350478298607
2022-09-28,65.7500167713947,71.9767935791098,93.3369190951008
2022-09-29,63.5438557060179,69.7215699052798,93.0453434198994
2022-09-30,62.3049402022884,68.4206085357004,92.9613286190375
2022-10-01,61.4412841453112,67.6765572118011,92.9171535594363
2022-10-02,61.1382278595033,67.2679585530722,93.0680644757984
2022-10-03,61.5810927378207,67.6577683583974,93.2897483946266
2022-10-04,61.8373695743497,67.9156855513632,93.5223412839905
2022-10-05,62.4461139126159,68.4138309549945,93.6645774411014
2022-10-06,65.3436331521116,71.2567228191691,93.8746262403108
2022-10-07,66.9311285883721,72.8929253861915,94.0727201201288
2022-10-08,68.6271682135708,74.5516322374835,94.2974250168772
2022-10-09,69.9137517136858,75.9905371169441,94.4360180846373
2022-10-10,70.7479799209358,76.8097291782601,94.4012751544132
2022-10-11,71.6256397475207,77.5666633810902,94.2624462498665
2022-10-12,71.9410797415291,77.8938287758871,94.2480170170704
2022-10-13,71.8500848237808,77.6298877991733,94.4442824654499
2022-10-14,72.0640600302236,77.6982375665329,94.5020191699509
2022-10-15,71.5469773372747,76.8358634601005,94.4827720421528
2022-10-16,70.8379454428494,75.9165763374044,94.5188811937567
2022-10-17,70.0582138458321,75.0151064423166,94.4988519979136
2022-10-18,68.8033167766242,73.661561753916,94.4862375903685
2022-10-19,67.4874918170766,72.0549386323787,94.3856794141578
2022-10-20,66.0271468825607,70.5600440582835,94.3306329337527
2022-10-21,65.0606692577496,69.5102732421736,93.5869099715969
2022-10-22,64.7667686905355,69.3180537513865,93.59235932464
2022-10-23,63.7289105970336,68.1021989229035,93.4066639665715
2022-10-24,63.2508093810404,67.5005534646889,93.3800426519414
2022-10-25,63.7513853527033,67.9465366227729,93.4958182097283
2022-10-26,64.6607457910948,68.9924937946709,93.6144089194301
2022-10-27,66.0510140629484,70.4308468658073,93.7276127918399
2022-10-28,67.1045838896306,71.5507164683894,94.434824888245
2022-10-29,67.8982362780288,72.389523617039,94.4122164725532
2022-10-30,69.6392815696273,74.589710935435,94.4531868616504
2022-10-31,70.8451741281422,76.0841022648528,94.3734093298993
2022-11-01,71.1615445820279,76.6482783441822,94.1649753175497
2022-11-02,71.6007585689012,77.3436507331453,94.0612854135625
2022-11-03,72.2569349526822,78.1326573722011,93.9638523583604
2022-11-04,72.1462518974169,78.1385897444383,93.9416114620243
2022-11-05,72.9890441086629,79.1153290023013,93.6480359574742
2022-11-06,73.1589279384901,79.2488314095313,93.8384283920877
2022-11-07,73.3534122801013,79.3611911294792,93.9568663469062
2022-11-08,74.0137297884183,79.9730684144716,94.1171119437353
2022-11-09,74.5633580602303,80.4480369834668,94.0122020252846
2022-11-10,74.8345842214523,80.6489450305386,93.8965201465201
2022-11-11,75.9317517560809,81.8093080006972,93.7436781609195
2022-11-12,75.8206402500999,81.6712100295027,93.8962124025251
2022-11-13,75.8599040632054,81.4976761899388,93.7394404763292
2022-11-14,75.2915616950208,80.9611751469995,93.6198198303529
2022-11-15,74.9324520782067,80.7208664014128,93.6170836361931
2022-11-16,74.728438129272,80.5776306368257,93.7319778948419
2022-11-17,74.0372256190659,80.1157752681298,93.755123464435
2022-11-18,73.3541718466949,79.5190995907231,93.8338356083437
2022-11-19,73.1761138358378,79.3445143654432,93.8745391827977
2022-11-20,72.848787446505,79.2027445330442,93.8625365325206
2022-11-21,71.9230824280419,78.1176201176487,93.8084677780899
2022-11-22,71.6686769478188,77.5487929226925,93.6957251835149
2022-11-23,71.3455221300138,77.026627964765,93.5916560402281
2022-11-24,71.8454811549163,77.1145788180899,93.532251357492
2022-11-25,72.6025810841132,77.686518561401,93.4801602844145
2022-11-26,73.2614387143095,78.3091994112145,93.4250294091032
2022-11-27,73.6401460967056,78.6493355602353,93.3994315473137
2022-11-28,75.0770770916002,80.2083786803651,93.4822203994982
2022-11-29,75.290432058478,80.6388209952205,93.5022013147579
2022-11-30,75.2523277871903,80.7524927408201,93.7173406707457
2022-12-01,74.7839419120146,80.5500698076492,93.8648416830762
2022-12-02,73.9334779464931,79.6863811597243,93.9161956403336
2022-12-03,72.9393580446653,78.7531604421007,94.0985575464946
2022-12-04,72.6220894143461,78.2932251591575,94.2622103592731
2022-12-05,72.3711772098869,77.9066743715689,94.3910188002708
2022-12-06,72.0837451573108,77.5725612703543,94.4930629669157
2022-12-07,71.0599655775837,76.5724697172651,94.4518846790689
2022-12-08,70.2723130412249,75.7512274487783,94.4490820573128
2022-12-09,68.6540753313351,73.9065749942223,94.3715119616056
2022-12-10,66.8713117001169,72.075055187638,94.2203565127456
2022-12-11,63.8597457965067,69.1058620464583,93.6548762215576
2022-12-12,60.4947892011565,65.7304557472813,93.0172247418701
2022-12-13,57.6543389633081,62.7250891622389,92.8334224101175
2022-12-14,55.4816935978728,60.3569836851296,92.2745342209876
2022-12-15,53.2648028715674,58.1965000838871,91.9846555236541
2022-12-16,51.1903290760139,56.1913968803152,91.6057166132431
2022-12-17,50.2933398841091,55.2161379120998,91.427203344798
2022-12-18,50.8679445836954,55.8228402732386,91.7118481204321
2022-12-19,51.7695578959386,56.8331311978312,91.9421859835299
2022-12-20,53.2739902020302,58.6086121428672,92.0934499630724
2022-12-21,54.7967117800064,60.5787020936218,92.6681588613407
2022-12-22,55.7428408144155,61.6753104531273,92.9625334879443
2022-12-23,57.2800186140728,63.437844198313,93.4812178953712
2022-12-24,59.6284838311391,65.8290378006873,93.8029608141358
2022-12-25,61.5841627570483,67.7025567684315,93.8922913680448
2022-12-26,63.001290798451,69.1700828737429,94.2582975412584
2022-12-27,63.0196644817243,69.2090646522995,94.3486840844792
2022-12-28,63.3757771401243,69.4444651996862,94.4321605441121
2022-12-29,64.9990943943007,70.9230722791554,94.4830756098362
2022-12-30,66.9303797468354,72.8743522034595,94.5164843915906
2022-12-31,67.379304568953,73.2631113954516,94.584611698623
2023-01-01,67.7747026048094,73.5839954389632,94.7561366403897
2023-01-02,67.4789546832581,73.3626782125078,94.7506180937484
2023-01-03,68.3645688918261,74.1834667279755,94.822974036192
2023-01-04,68.8779465388039,74.5603204456377,94.8439739495587
2023-01-05,69.6192802241218,75.2928241905118,94.9626198143231
2023-01-06,70.5420832523556,76.0940627565053,95.0615191462649
2023-01-07,70.1674406112395,75.865728882159,95.0315588024217
2023-01-08,69.7156450850004,75.6913805341758,94.9699568750338
2023-01-09,71.3663219052163,77.1740503220555,95.0977534911961
2023-01-10,72.3317369366288,77.9304153277234,94.9498173782266
2023-01-11,73.6743574175268,79.087729946099,94.8831242873432
2023-01-12,74.114905244086,79.3183013026462,94.7680434863918
2023-01-13,74.8944064764028,79.9333015721772,94.7229073652003
2023-01-14,75.8021122846026,80.6840494661421,94.7262060385604
2023-01-15,76.9191088516747,81.5688384676322,94.8206332393216
2023-01-16,76.8591064258538,81.4939262733778,94.7730081779816
2023-01-17,76.4742311642801,81.0614698087421,94.8203735406557
2023-01-18,75.7051155889967,80.1599915236279,94.7828610117033
2023-01-19,74.510830790716,78.8696147276523,94.6297408864513
2023-01-20,73.0806262082559,77.4044111514637,94.637753919827
2023-01-21,71.8499229420205,76.0186731440717,94.6350480140661
2023-01-22,70.9310557445934,74.9275108638574,94.5267481763339
2023-01-23,71.1408168397948,74.9418998925624,94.5033018807204
2023-01-24,72.0153975150545,75.7506248856916,94.6257407884566
2023-01-25,72.4295105247486,76.3389892606077,94.5037686420659
2023-01-26,73.4480789002704,77.3990696824587,94.6998919919765
2023-01-27,74.0818042813456,78.0234060280842,94.5429459323542
2023-01-28,74.8273620617138,78.9616546240012,94.5807183998865
2023-01-29,75.640702461978,79.8240119769627,94.7053398089562
2023-01-30,75.619642298268,79.7926590936851,94.7711028184355
2023-01-31,74.8437810337188,79.0789513886767,94.5679886685552
2023-02-01,75.1032672777757,79.1164811419093,94.6820942865582
2023-02-02,75.6457284333159,79.5292634393086,94.6729450957781
2023-02-03,75.8039654234419,79.647455270793,94.8694202630117
2023-02-04,76.0669550498401,79.8168658019081,94.8929128345479
2023-02-05,75.5455297390781,79.1659461857112,94.5707326973818
2023-02-06,75.0232781665816,78.6657755817708,94.2966066983837
2023-02-07,74.0012901096593,77.6230018528103,94.0700370622684
2023-02-08,73.0486505948184,76.7667446885128,93.789000955252
2023-02-09,72.5085139029228,76.3642215087081,93.6186947358072
2023-02-10,71.6465163400153,75.7024805704791,93.4801885188154
2023-02-11,70.7576590088953,75.0313694917771,93.2558810448246
2023-02-12,71.2498064344864,75.8408815979701,93.525948747343
2023-02-13,71.6434871223396,76.4391034336117,93.763719757045
2023-02-14,72.5307901035188,77.6133411913649,94.0991928644712
2023-02-15,72.7726882232762,78.2258355655998,94.2643244169488
2023-02-16,71.0882422691896,76.8194321748436,94.1312686712273
2023-02-17,71.4803124409082,77.2427181642358,92.9233634504423
2023-02-18,71.0179450531999,76.7867328005083,93.0085130566736
2023-02-19,70.1570078683577,75.8164108830823,93.012654385842
2023-02-20,69.9820101345298,75.6800160594199,92.7655022874848
2023-02-21,70.7480902939054,76.3275632870681,92.7704271123491
2023-02-22,71.3198532304325,76.7272337077044,92.8622454016947
